C, tp=0, ts=0, x0=373321178, x1=1000005
C, tp=46, ts=46, x0=348416470, x1=1000002
A, tp=46, ts=46, x0=269063636, x1=9
B, tp=46, ts=46, x0=880562539, x1=885550196
C, tp=46, ts=46, x0=373558344, x1=1000001
C, tp=46, ts=46, x0=755508252, x1=1000001
B, tp=46, ts=46, x0=612165856, x1=657165306
A, tp=46, ts=46, x0=958433071, x1=4
C, tp=46, ts=46, x0=864741104, x1=1000001
B, tp=46, ts=46, x0=955008213, x1=604579849
C, tp=46, ts=46, x0=852477838, x1=1000001
B, tp=46, ts=46, x0=371373655, x1=683853522
B, tp=46, ts=46, x0=107581994, x1=450325819
B, tp=46, ts=46, x0=975566068, x1=69940353
B, tp=46, ts=46, x0=330484365, x1=69745374
B, tp=46, ts=46, x0=406615741, x1=179866036
B, tp=46, ts=46, x0=121902926, x1=243313855
C, tp=46, ts=46, x0=802618403, x1=1000001
C, tp=46, ts=46, x0=288976614, x1=1000001
B, tp=46, ts=46, x0=434773788, x1=456475193
C, tp=46, ts=46, x0=868311704, x1=1000004
C, tp=46, ts=46, x0=898085198, x1=1000005
C, tp=46, ts=46, x0=272036923, x1=1000001
B, tp=46, ts=46, x0=142021192, x1=619094746
B, tp=46, ts=46, x0=497910755, x1=449201629
B, tp=46, ts=46, x0=591681830, x1=471479298
B, tp=46, ts=46, x0=704235762, x1=545126386
B, tp=46, ts=46, x0=143902422, x1=578535209
B, tp=46, ts=46, x0=86402682, x1=250804746
A, tp=46, ts=46, x0=530406318, x1=16
C, tp=46, ts=46, x0=894089543, x1=1000001
B, tp=46, ts=46, x0=881787652, x1=503851114
B, tp=46, ts=46, x0=810384225, x1=944997970
C, tp=46, ts=46, x0=246663304, x1=1000001
B, tp=46, ts=46, x0=208114178, x1=475807219
C, tp=46, ts=46, x0=864630644, x1=1000001
C, tp=46, ts=46, x0=5630070, x1=1000001
B, tp=46, ts=46, x0=35201153, x1=980461294
A, tp=46, ts=46, x0=451188994, x1=652310478
B, tp=46, ts=46, x0=334421059, x1=1911350
B, tp=46, ts=46, x0=102558709, x1=801403679
A, tp=46, ts=46, x0=301626417, x1=34
C, tp=46, ts=46, x0=871842958, x1=1000002
C, tp=46, ts=46, x0=104661705, x1=1000001
C, tp=46, ts=46, x0=639000482, x1=1000010
B, tp=46, ts=46, x0=360232242, x1=144404407
B, tp=46, ts=46, x0=10547345, x1=173124
C, tp=46, ts=46, x0=819451193, x1=1000001
A, tp=46, ts=46, x0=681728858, x1=28
B, tp=46, ts=46, x0=322960683, x1=580574033
B, tp=46, ts=46, x0=883782604, x1=591969422
B, tp=46, ts=46, x0=243257595, x1=165176333
C, tp=46, ts=46, x0=790726182, x1=1000002
B, tp=46, ts=46, x0=369208322, x1=732618800
B, tp=46, ts=46, x0=691739100, x1=223699680
C, tp=46, ts=46, x0=287480347, x1=1000012
C, tp=46, ts=46, x0=116629633, x1=1000001
B, tp=46, ts=46, x0=118803179, x1=960374881
B, tp=46, ts=46, x0=367944043, x1=475488096
C, tp=46, ts=46, x0=23086497, x1=1000001
B, tp=46, ts=46, x0=743350372, x1=437662304
B, tp=46, ts=46, x0=325751636, x1=725862846
C, tp=46, ts=46, x0=503055673, x1=1000001
C, tp=46, ts=46, x0=635627100, x1=1000001
C, tp=46, ts=46, x0=427591665, x1=1000001
B, tp=46, ts=46, x0=369057276, x1=41744863
B, tp=46, ts=46, x0=958023042, x1=64985999
B, tp=46, ts=46, x0=782700944, x1=392463759
B, tp=46, ts=46, x0=77707628, x1=345548181
B, tp=46, ts=46, x0=275705017, x1=293663488
B, tp=46, ts=46, x0=833057010, x1=299523404
B, tp=46, ts=46, x0=418689073, x1=477496883
C, tp=46, ts=46, x0=749095353, x1=1000003
A, tp=46, ts=46, x0=611065423, x1=6
C, tp=46, ts=46, x0=232179734, x1=1000001
B, tp=46, ts=46, x0=417412458, x1=344089583
B, tp=46, ts=46, x0=579290548, x1=551498600
C, tp=46, ts=46, x0=983884486, x1=1000001
B, tp=46, ts=46, x0=170946614, x1=536126687
B, tp=46, ts=46, x0=713113770, x1=598752462
C, tp=46, ts=46, x0=642640451, x1=1000003
C, tp=46, ts=46, x0=937655030, x1=1000001
A, tp=46, ts=46, x0=203293171, x1=4
B, tp=46, ts=46, x0=203293171, x1=378737036
C, tp=46, ts=46, x0=636334907, x1=1000001
B, tp=46, ts=46, x0=452496699, x1=972624261
C, tp=46, ts=46, x0=121803109, x1=1000002
B, tp=46, ts=46, x0=228751341, x1=694510981
B, tp=46, ts=46, x0=573355721, x1=716811408
B, tp=46, ts=46, x0=146938717, x1=821314747
A, tp=46, ts=46, x0=484602622, x1=4
B, tp=46, ts=46, x0=572434769, x1=229459434
B, tp=46, ts=46, x0=959736776, x1=679383785
B, tp=46, ts=46, x0=53946036, x1=566854189
B, tp=46, ts=46, x0=736104657, x1=164893684
C, tp=46, ts=46, x0=38106832, x1=1000001
A, tp=46, ts=46, x0=394890206, x1=438699566
C, tp=46, ts=46, x0=8375398, x1=1000004
A, tp=46, ts=46, x0=315483107, x1=15
C, tp=46, ts=46, x0=753267243, x1=1000004
C, tp=46, ts=46, x0=314225668, x1=1000001
B, tp=46, ts=46, x0=394890206, x1=592302172
C, tp=46, ts=46, x0=803765610, x1=1000001
B, tp=46, ts=46, x0=344897106, x1=337399382
C, tp=46, ts=46, x0=948431596, x1=1000001
B, tp=46, ts=46, x0=336653569, x1=557446677
C, tp=46, ts=46, x0=744605426, x1=1000001
C, tp=46, ts=46, x0=902028144, x1=1000007
B, tp=46, ts=46, x0=92816385, x1=687095297
C, tp=46, ts=46, x0=477272482, x1=1000002
B, tp=46, ts=46, x0=63226901, x1=3792013
C, tp=46, ts=46, x0=951235392, x1=1000001
B, tp=46, ts=46, x0=497634473, x1=566455773
B, tp=46, ts=46, x0=567685380, x1=101194657
A, tp=46, ts=46, x0=599577616, x1=4
B, tp=46, ts=46, x0=819061500, x1=774012
B, tp=46, ts=46, x0=176756143, x1=606080636
B, tp=46, ts=46, x0=231129323, x1=948973157
B, tp=46, ts=46, x0=723601851, x1=676576162
C, tp=46, ts=46, x0=652531287, x1=1000001
A, tp=46, ts=46, x0=620875487, x1=5
B, tp=46, ts=46, x0=630498159, x1=778287561
B, tp=46, ts=46, x0=764169795, x1=616430578
C, tp=46, ts=46, x0=908980796, x1=1000001
B, tp=46, ts=46, x0=781477491, x1=434325079
B, tp=46, ts=46, x0=543664097, x1=998026968
B, tp=46, ts=46, x0=340286769, x1=222602737
C, tp=46, ts=46, x0=623801103, x1=1000002
B, tp=46, ts=46, x0=690769070, x1=228299616
B, tp=46, ts=46, x0=850953745, x1=280480816
B, tp=46, ts=46, x0=415418184, x1=583326345
C, tp=46, ts=46, x0=455250554, x1=1000002
B, tp=46, ts=46, x0=856455432, x1=128157490
C, tp=46, ts=46, x0=461269274, x1=1000001
B, tp=46, ts=46, x0=358870312, x1=13345356
C, tp=46, ts=46, x0=809319800, x1=1000001
B, tp=46, ts=46, x0=468759713, x1=575003882
B, tp=46, ts=46, x0=444125859, x1=429115470
C, tp=46, ts=46, x0=424636952, x1=1000007
B, tp=46, ts=46, x0=21670506, x1=352152191
B, tp=46, ts=46, x0=731994675, x1=70951077
C, tp=46, ts=46, x0=337783075, x1=1000002
B, tp=46, ts=46, x0=462710362, x1=844556747
B, tp=46, ts=46, x0=909207681, x1=519005042
C, tp=46, ts=46, x0=526801663, x1=1000001
B, tp=46, ts=46, x0=581845795, x1=564751681
C, tp=46, ts=46, x0=705766073, x1=1000014
C, tp=46, ts=46, x0=713708107, x1=1000001
B, tp=46, ts=46, x0=702800142, x1=924784372
B, tp=46, ts=46, x0=535366026, x1=758985768
B, tp=46, ts=46, x0=245840752, x1=837946512
B, tp=46, ts=46, x0=437151450, x1=604586047
C, tp=46, ts=46, x0=943806842, x1=1000035
B, tp=46, ts=46, x0=476835638, x1=277879737
B, tp=46, ts=46, x0=968475392, x1=661089292
B, tp=46, ts=46, x0=92764407, x1=675663992
A, tp=46, ts=46, x0=88322649, x1=4
B, tp=46, ts=46, x0=883287488, x1=22390387
B, tp=46, ts=46, x0=768939648, x1=777858503
C, tp=46, ts=46, x0=487674426, x1=1000020
C, tp=46, ts=46, x0=962293151, x1=1000001
C, tp=46, ts=46, x0=784184828, x1=1000001
B, tp=46, ts=46, x0=583989566, x1=735288360
B, tp=46, ts=46, x0=954908847, x1=436438494
C, tp=46, ts=46, x0=787526959, x1=1000001
B, tp=46, ts=46, x0=206744857, x1=720321611
C, tp=46, ts=46, x0=648655468, x1=1000002
B, tp=46, ts=46, x0=960826410, x1=461033409
C, tp=46, ts=46, x0=372570462, x1=1000001
C, tp=46, ts=46, x0=11038703, x1=1000005
C, tp=46, ts=46, x0=603970753, x1=1000001
B, tp=46, ts=46, x0=952168779, x1=813750420
B, tp=46, ts=46, x0=864069135, x1=566852969
B, tp=46, ts=46, x0=77703232, x1=50217860
B, tp=46, ts=46, x0=573729711, x1=48278181
A, tp=46, ts=46, x0=362627418, x1=4
B, tp=46, ts=46, x0=968072738, x1=129387121
B, tp=46, ts=46, x0=948561453, x1=246324447
C, tp=46, ts=46, x0=951455971, x1=1000001
B, tp=46, ts=46, x0=459158968, x1=435974173
B, tp=46, ts=46, x0=982226260, x1=783280090
C, tp=46, ts=46, x0=107044180, x1=1000001
B, tp=46, ts=46, x0=524510180, x1=345689055
C, tp=46, ts=46, x0=468700654, x1=1000002
C, tp=46, ts=46, x0=807009312, x1=1000001
A, tp=46, ts=46, x0=38333458, x1=4
C, tp=46, ts=46, x0=501567017, x1=1000002
C, tp=46, ts=46, x0=345895243, x1=1000005
B, tp=46, ts=46, x0=800873828, x1=773809494
A, tp=46, ts=46, x0=722152745, x1=12
B, tp=46, ts=46, x0=89507202, x1=546522576
C, tp=46, ts=46, x0=194796985, x1=1000001
B, tp=46, ts=46, x0=262054990, x1=519130415
B, tp=46, ts=46, x0=451052067, x1=314573622
B, tp=46, ts=46, x0=55358552, x1=931148690
B, tp=46, ts=46, x0=200263562, x1=166175673
B, tp=46, ts=46, x0=844994929, x1=68753357
C, tp=46, ts=46, x0=159069472, x1=1000001
B, tp=46, ts=46, x0=867312075, x1=222001245
B, tp=46, ts=46, x0=520308267, x1=214836161
B, tp=46, ts=46, x0=948307866, x1=646404117
C, tp=46, ts=46, x0=769988968, x1=1000004
B, tp=46, ts=46, x0=451657220, x1=450359705
A, tp=46, ts=46, x0=646794351, x1=16
B, tp=46, ts=46, x0=861880943, x1=25686534
B, tp=46, ts=46, x0=96440158, x1=996751401
C, tp=46, ts=46, x0=837840441, x1=1000036
C, tp=46, ts=46, x0=618476799, x1=1000005
B, tp=46, ts=46, x0=163544790, x1=740372466
C, tp=46, ts=46, x0=451273755, x1=1000001
C, tp=46, ts=46, x0=334051642, x1=1000008
B, tp=46, ts=46, x0=294834011, x1=747688949
C, tp=46, ts=46, x0=656770138, x1=1000001
C, tp=46, ts=46, x0=759851493, x1=1000001
C, tp=46, ts=46, x0=967016768, x1=1000003
A, tp=46, ts=46, x0=480731239, x1=41
B, tp=46, ts=46, x0=726820563, x1=182415689
C, tp=46, ts=46, x0=332674758, x1=1000001
B, tp=46, ts=46, x0=454309482, x1=851453896
C, tp=46, ts=46, x0=17387763, x1=1000001
C, tp=46, ts=46, x0=278587546, x1=1000001
C, tp=46, ts=46, x0=422124203, x1=1000004
C, tp=46, ts=46, x0=233084776, x1=1000001
B, tp=46, ts=46, x0=261108378, x1=187003443
C, tp=46, ts=46, x0=264983564, x1=1000001
B, tp=46, ts=46, x0=81577094, x1=463356516
B, tp=46, ts=46, x0=945471032, x1=704749947
B, tp=46, ts=46, x0=148343167, x1=899181327
B, tp=46, ts=46, x0=898717085, x1=249958891
B, tp=46, ts=46, x0=957645572, x1=210792842
A, tp=46, ts=46, x0=245868897, x1=8
B, tp=46, ts=46, x0=151930150, x1=759502394
A, tp=46, ts=46, x0=266718051, x1=4
C, tp=46, ts=46, x0=293592883, x1=1000001
C, tp=46, ts=46, x0=428348173, x1=1000001
C, tp=46, ts=46, x0=514895067, x1=1000008
C, tp=46, ts=46, x0=283605890, x1=1000004
B, tp=46, ts=46, x0=26314969, x1=910173277
B, tp=46, ts=46, x0=699394963, x1=289461965
C, tp=46, ts=46, x0=719437165, x1=1000001
C, tp=46, ts=46, x0=400998850, x1=1000001
B, tp=46, ts=46, x0=618831886, x1=990950681
C, tp=46, ts=46, x0=780613112, x1=1000002
C, tp=46, ts=46, x0=354104571, x1=1000002
A, tp=46, ts=46, x0=354917786, x1=4
B, tp=46, ts=46, x0=526510084, x1=263815684
C, tp=46, ts=46, x0=12016697, x1=1000004
C, tp=46, ts=46, x0=799829351, x1=1000005
B, tp=46, ts=46, x0=721463176, x1=673969651
C, tp=46, ts=46, x0=509770436, x1=1000001
B, tp=46, ts=46, x0=471332247, x1=441544932
C, tp=46, ts=46, x0=868725038, x1=1000001
C, tp=46, ts=46, x0=780696136, x1=1000005
B, tp=46, ts=46, x0=44956639, x1=345810492
A, tp=46, ts=46, x0=748652788, x1=8
B, tp=46, ts=46, x0=226440591, x1=940190788
C, tp=46, ts=46, x0=933609597, x1=1000001
C, tp=46, ts=46, x0=9667977, x1=1000002
A, tp=46, ts=46, x0=538314857, x1=4
B, tp=46, ts=46, x0=906513597, x1=479820529
B, tp=46, ts=46, x0=7479299, x1=901852540
B, tp=46, ts=46, x0=4860721, x1=573171078
B, tp=46, ts=46, x0=233611658, x1=810153424
B, tp=46, ts=46, x0=495373471, x1=698541649
C, tp=46, ts=46, x0=582713312, x1=1000001
C, tp=46, ts=46, x0=47471699, x1=1000001
B, tp=46, ts=46, x0=2673891, x1=469107927
B, tp=46, ts=46, x0=420503992, x1=513829847
C, tp=46, ts=46, x0=708506882, x1=1000002
C, tp=46, ts=46, x0=746605368, x1=1000003
B, tp=46, ts=46, x0=60935571, x1=743611484
C, tp=46, ts=46, x0=785298580, x1=1000001
B, tp=46, ts=46, x0=296657744, x1=782357316
B, tp=46, ts=46, x0=276091140, x1=612363838
C, tp=46, ts=46, x0=791446832, x1=1000001
A, tp=46, ts=46, x0=957437979, x1=4
B, tp=46, ts=46, x0=878467267, x1=650087519
C, tp=46, ts=46, x0=214178030, x1=1000001
C, tp=46, ts=46, x0=760733093, x1=1000001
B, tp=46, ts=46, x0=231533777, x1=923750549
C, tp=46, ts=46, x0=577633069, x1=1000003
C, tp=46, ts=46, x0=217269182, x1=1000001
C, tp=46, ts=46, x0=644826754, x1=1000001
C, tp=46, ts=46, x0=25038222, x1=1000001
B, tp=46, ts=46, x0=705964400, x1=307501087
B, tp=46, ts=46, x0=149559874, x1=423465124
B, tp=46, ts=46, x0=754626362, x1=126062180
C, tp=46, ts=46, x0=473785583, x1=1000001
B, tp=46, ts=46, x0=160843678, x1=998759087
B, tp=46, ts=46, x0=419421219, x1=937053531
B, tp=46, ts=46, x0=425132115, x1=465934885
B, tp=46, ts=46, x0=395851705, x1=661388707
B, tp=46, ts=46, x0=426801251, x1=631799291
C, tp=46, ts=46, x0=245666363, x1=1000001
C, tp=46, ts=46, x0=271008508, x1=1000017
B, tp=46, ts=46, x0=204343989, x1=650321817
B, tp=46, ts=46, x0=887367425, x1=914646112
C, tp=46, ts=46, x0=798612563, x1=1000001
C, tp=46, ts=46, x0=247568122, x1=1000001
C, tp=46, ts=46, x0=765628141, x1=1000001
C, tp=46, ts=46, x0=248444002, x1=1000001
B, tp=46, ts=46, x0=537573589, x1=101330905
C, tp=46, ts=46, x0=539848341, x1=1000001
C, tp=46, ts=46, x0=105679888, x1=1000024
B, tp=46, ts=46, x0=352166124, x1=365683526
B, tp=46, ts=46, x0=708381500, x1=956133161
B, tp=46, ts=46, x0=640779717, x1=350500344
B, tp=46, ts=46, x0=800249347, x1=567157744
B, tp=46, ts=46, x0=780489315, x1=731266223
B, tp=46, ts=46, x0=831067434, x1=797981881
B, tp=46, ts=46, x0=288000432, x1=61164852
C, tp=46, ts=46, x0=230757087, x1=1000001
B, tp=46, ts=46, x0=836349470, x1=743854560
B, tp=46, ts=46, x0=230377030, x1=970251432
B, tp=46, ts=46, x0=606375541, x1=340485896
B, tp=46, ts=46, x0=902737089, x1=163611420
C, tp=46, ts=46, x0=34231523, x1=1000001
B, tp=46, ts=46, x0=702475538, x1=258383152
B, tp=46, ts=46, x0=424397897, x1=926851765
C, tp=46, ts=46, x0=904768413, x1=1000001
B, tp=46, ts=46, x0=225003823, x1=237371249
B, tp=46, ts=46, x0=145550534, x1=178424734
C, tp=46, ts=46, x0=547583033, x1=1000004
B, tp=46, ts=46, x0=174150245, x1=343297209
B, tp=46, ts=46, x0=194905999, x1=975038126
B, tp=46, ts=46, x0=142356054, x1=956989259
C, tp=46, ts=46, x0=911205796, x1=1000001
B, tp=46, ts=46, x0=388239041, x1=180351812
B, tp=46, ts=46, x0=33077217, x1=524630951
B, tp=46, ts=46, x0=623987508, x1=456648129
B, tp=46, ts=46, x0=837177644, x1=362080441
B, tp=46, ts=46, x0=894390777, x1=24968565
C, tp=46, ts=46, x0=936948588, x1=1000001
C, tp=46, ts=46, x0=841263336, x1=1000001
A, tp=46, ts=46, x0=976788682, x1=4
C, tp=46, ts=46, x0=245485638, x1=1000019
C, tp=46, ts=46, x0=788365541, x1=1000003
B, tp=46, ts=46, x0=976788682, x1=992920192
B, tp=46, ts=46, x0=664568060, x1=617293949
A, tp=46, ts=46, x0=220257184, x1=4
A, tp=46, ts=46, x0=158250234, x1=4
C, tp=46, ts=46, x0=13197367, x1=1000010
B, tp=46, ts=46, x0=220257184, x1=375952798
B, tp=46, ts=46, x0=377500399, x1=836938804
B, tp=46, ts=46, x0=425486518, x1=768394920
B, tp=46, ts=46, x0=894202853, x1=166844474
C, tp=46, ts=46, x0=490506403, x1=1000001
B, tp=46, ts=46, x0=615631316, x1=964246977
B, tp=46, ts=46, x0=664576636, x1=522061497
C, tp=46, ts=46, x0=534684292, x1=1000024
C, tp=46, ts=46, x0=149617298, x1=1000002
B, tp=46, ts=46, x0=263567829, x1=739481868
C, tp=46, ts=46, x0=212437854, x1=1000002
C, tp=46, ts=46, x0=883161902, x1=1000038
B, tp=46, ts=46, x0=187010319, x1=657169990
B, tp=46, ts=46, x0=800151075, x1=654581183
C, tp=46, ts=46, x0=154788980, x1=1000001
C, tp=46, ts=46, x0=135246745, x1=1000003
B, tp=46, ts=46, x0=396906462, x1=488927700
A, tp=46, ts=46, x0=774464519, x1=5
B, tp=46, ts=46, x0=194035981, x1=911262406
B, tp=46, ts=46, x0=328987321, x1=588091097
B, tp=46, ts=46, x0=848096521, x1=159476637
C, tp=46, ts=46, x0=596958082, x1=1000001
C, tp=46, ts=46, x0=336172145, x1=1000001
B, tp=46, ts=46, x0=558937330, x1=516796732
C, tp=46, ts=46, x0=367612419, x1=1000001
B, tp=46, ts=46, x0=350808755, x1=846563138
B, tp=46, ts=46, x0=162607064, x1=161506419
C, tp=46, ts=46, x0=458988243, x1=1000013
B, tp=46, ts=46, x0=539875626, x1=869999449
B, tp=46, ts=46, x0=298861199, x1=154295611
C, tp=46, ts=46, x0=85423277, x1=1000001
B, tp=46, ts=46, x0=625870866, x1=635800095
C, tp=46, ts=46, x0=967974241, x1=1000001
B, tp=46, ts=46, x0=438557239, x1=587212329
C, tp=46, ts=46, x0=800576800, x1=1000001
B, tp=46, ts=46, x0=223972979, x1=349976662
B, tp=46, ts=46, x0=459744184, x1=346623217
B, tp=46, ts=46, x0=437296407, x1=620408713
B, tp=46, ts=46, x0=530165256, x1=253479217
C, tp=46, ts=46, x0=206377966, x1=1000019
B, tp=46, ts=46, x0=380916229, x1=638219654
C, tp=46, ts=46, x0=13908816, x1=1000001
B, tp=46, ts=46, x0=865600384, x1=629415272
C, tp=46, ts=46, x0=634235034, x1=1000001
C, tp=46, ts=46, x0=64478275, x1=1000001
B, tp=46, ts=46, x0=467021631, x1=578443250
C, tp=46, ts=46, x0=963866763, x1=1000002
C, tp=46, ts=46, x0=70643916, x1=1000001
C, tp=46, ts=46, x0=419868761, x1=1000002
B, tp=46, ts=46, x0=665470473, x1=162342439
B, tp=46, ts=46, x0=72540695, x1=524612123
C, tp=46, ts=46, x0=596004875, x1=1000001
B, tp=46, ts=46, x0=878614318, x1=286207809
B, tp=46, ts=46, x0=216945477, x1=137761028
C, tp=46, ts=46, x0=383334154, x1=1000004
C, tp=46, ts=46, x0=946865803, x1=1000001
C, tp=46, ts=46, x0=901954961, x1=1000001
B, tp=46, ts=46, x0=390139860, x1=715037975
B, tp=46, ts=46, x0=557711300, x1=202134829
C, tp=46, ts=46, x0=650314226, x1=1000003
B, tp=46, ts=46, x0=706255260, x1=854314623
C, tp=46, ts=46, x0=835812215, x1=1000001
B, tp=46, ts=46, x0=286074779, x1=631217683
B, tp=46, ts=46, x0=495244112, x1=439723613
C, tp=46, ts=46, x0=618295373, x1=1000001
C, tp=46, ts=46, x0=830290381, x1=1000002
B, tp=46, ts=46, x0=290578694, x1=944741153
B, tp=46, ts=46, x0=876020667, x1=120595504
C, tp=46, ts=46, x0=829871324, x1=1000001
B, tp=46, ts=46, x0=846399261, x1=776231613
A, tp=46, ts=46, x0=404865209, x1=295
B, tp=46, ts=46, x0=404865209, x1=502920035
B, tp=46, ts=46, x0=16959323, x1=207549608
C, tp=46, ts=46, x0=696730847, x1=1000008
C, tp=46, ts=46, x0=517496980, x1=1000001
C, tp=46, ts=46, x0=227144968, x1=1000001
A, tp=46, ts=46, x0=72689022, x1=5
C, tp=46, ts=46, x0=115981527, x1=1000001
B, tp=46, ts=46, x0=89109288, x1=175695673
C, tp=46, ts=46, x0=139304691, x1=1000001
C, tp=46, ts=46, x0=932095536, x1=1000001
C, tp=46, ts=46, x0=656664916, x1=1000001
B, tp=46, ts=46, x0=389531032, x1=258589434
B, tp=46, ts=46, x0=848584092, x1=673173172
B, tp=46, ts=46, x0=902407673, x1=532363723
C, tp=46, ts=46, x0=754530741, x1=1000001
B, tp=46, ts=46, x0=485263222, x1=589968919
B, tp=46, ts=46, x0=656611844, x1=8559295
A, tp=46, ts=46, x0=894622962, x1=5
B, tp=46, ts=46, x0=591451049, x1=337598377
B, tp=46, ts=46, x0=923121668, x1=886638557
C, tp=46, ts=46, x0=920072907, x1=1000001
B, tp=46, ts=46, x0=105022127, x1=893712486
C, tp=46, ts=46, x0=324216668, x1=1000001
B, tp=46, ts=46, x0=737532703, x1=489944258
A, tp=46, ts=46, x0=531081345, x1=4
C, tp=46, ts=46, x0=553637242, x1=1000002
B, tp=46, ts=46, x0=770436208, x1=919816737
B, tp=46, ts=46, x0=932317840, x1=732446325
B, tp=46, ts=46, x0=23447356, x1=857977941
B, tp=46, ts=46, x0=47510660, x1=46677847
B, tp=46, ts=46, x0=950537403, x1=574488627
C, tp=46, ts=46, x0=266199498, x1=1000811
B, tp=46, ts=46, x0=267911490, x1=688478520
B, tp=46, ts=46, x0=717176705, x1=679567292
B, tp=46, ts=46, x0=700912570, x1=147546738
C, tp=46, ts=46, x0=305906529, x1=1000002
B, tp=46, ts=46, x0=313665671, x1=81781535
C, tp=46, ts=46, x0=274614897, x1=1000001
C, tp=46, ts=46, x0=802429942, x1=1000006
B, tp=46, ts=46, x0=432807917, x1=30524549
A, tp=46, ts=46, x0=787967531, x1=5
C, tp=46, ts=46, x0=307388773, x1=1000001
C, tp=46, ts=46, x0=248349186, x1=1000001
A, tp=46, ts=46, x0=760268097, x1=4
C, tp=46, ts=46, x0=479363505, x1=1000003
A, tp=46, ts=46, x0=566430597, x1=672610580
C, tp=46, ts=46, x0=211725337, x1=1000002
B, tp=46, ts=46, x0=760268097, x1=235411817
C, tp=46, ts=46, x0=78668292, x1=1000002
C, tp=46, ts=46, x0=441129281, x1=1000001
B, tp=46, ts=46, x0=315703127, x1=306089807
B, tp=46, ts=46, x0=963970519, x1=621936470
B, tp=46, ts=46, x0=352903875, x1=129552149
C, tp=46, ts=46, x0=456401792, x1=1000001
C, tp=46, ts=46, x0=906930147, x1=1000001
B, tp=46, ts=46, x0=426105163, x1=175035521
A, tp=46, ts=46, x0=932132654, x1=155
B, tp=46, ts=46, x0=314734656, x1=223591168
C, tp=46, ts=46, x0=284590339, x1=1000008
A, tp=46, ts=46, x0=538431713, x1=4
B, tp=46, ts=46, x0=402069371, x1=991032001
B, tp=46, ts=46, x0=15961971, x1=353719093
B, tp=46, ts=46, x0=875941866, x1=40048253
B, tp=46, ts=46, x0=621347435, x1=511255302
C, tp=46, ts=46, x0=794299655, x1=1000002
C, tp=46, ts=46, x0=303663277, x1=1000001
A, tp=46, ts=46, x0=648313041, x1=4
C, tp=46, ts=46, x0=862676291, x1=1000001
B, tp=46, ts=46, x0=566685563, x1=236244103
B, tp=46, ts=46, x0=575912153, x1=629549586
A, tp=46, ts=46, x0=911654715, x1=10
C, tp=46, ts=46, x0=813737461, x1=1000001
C, tp=46, ts=46, x0=955237662, x1=1000001
B, tp=46, ts=46, x0=51840056, x1=683623200
C, tp=46, ts=46, x0=303612605, x1=1000001
C, tp=46, ts=46, x0=553920559, x1=1000002
C, tp=46, ts=46, x0=952305490, x1=1000001
A, tp=46, ts=46, x0=806651324, x1=5
B, tp=46, ts=46, x0=559432607, x1=510613484
C, tp=46, ts=46, x0=693705654, x1=1000004
B, tp=46, ts=46, x0=973275220, x1=485125636
B, tp=46, ts=46, x0=434078139, x1=913167459
B, tp=46, ts=46, x0=196172093, x1=498213080
C, tp=46, ts=46, x0=995272328, x1=1000002
B, tp=46, ts=46, x0=370257150, x1=146745533
C, tp=46, ts=46, x0=151861453, x1=1000001
C, tp=46, ts=46, x0=593505520, x1=1000002
B, tp=46, ts=46, x0=117425924, x1=898874814
C, tp=46, ts=46, x0=116799218, x1=1000001
B, tp=46, ts=46, x0=637375971, x1=176540544
B, tp=46, ts=46, x0=724069671, x1=276384772
B, tp=46, ts=46, x0=185439626, x1=187728933
C, tp=46, ts=46, x0=619620828, x1=1000001
C, tp=46, ts=46, x0=47824837, x1=1000001
C, tp=46, ts=46, x0=307345340, x1=1000001
C, tp=46, ts=46, x0=464112988, x1=1000004
B, tp=46, ts=46, x0=311240457, x1=242382511
C, tp=46, ts=46, x0=678783979, x1=1000001
B, tp=46, ts=46, x0=671327733, x1=5706596
A, tp=46, ts=46, x0=735747063, x1=535680533
B, tp=46, ts=46, x0=296268490, x1=838956373
B, tp=46, ts=46, x0=247103888, x1=810838081
B, tp=46, ts=46, x0=340576304, x1=402096894
B, tp=46, ts=46, x0=931826153, x1=251736746
B, tp=46, ts=46, x0=646465442, x1=335256634
C, tp=46, ts=46, x0=217080338, x1=1000001
A, tp=46, ts=46, x0=32582539, x1=163
B, tp=46, ts=46, x0=985996778, x1=436085526
